Snowpiercer Food Master — 179-item master dataset
"179 usable catalog items; imperial-only working view (oz, cups, lb, ft, °F). Metric helper fields are retained only as hidden backend support. Beverage production chains are tracked on the Production Chains tab."
Row,Item,Stage,Group,Category,Type,Serving Qty,Serving Unit,Serving g (metric),Serving mL (metric),Serving State,Calories,Storage Form,Shelf Life wk,Shelf Stable?,Dedicated Grow Car Fit,Avg Live Weight lb,Packaged Meat lb / animal,Meat kcal / animal,Offal lb / animal,Fat lb / animal,Bones lb / animal,Hide/Feather/Fleece lb / animal,Other Recoverable lb / animal,Total Accounted lb,Mass Balance %,Propagation,Lifecycle,Reusable?,Harvest,Upstream,Train Fit,Difficulty / Rarity,Biome,District,Air F,Water F,Humidity %,Height ft,Width ft,Length ft,Tier Height ft,Max Layers,Indoor System,Root Zone ft,Shareable Floor %,Start From,Full Maturity wk,First Harvest wk,Fruit Ripening wk,Harvest Every wk,Yield lb/ft2,Harvest Window wk,Reset wk,Flavor,Climate Notes,Note,Timing Notes,Source IDs,Sources,Timing Sources
16.0,Lime,Primary,Fruit,Citrus,,2.36,oz,67.0,,Fresh,20.0,,,,,,,,,,,,,,,budded/grafted cultivar on rootstock,perennial tree,Yes,pick mature fruit; tree remains,,fits 20ft,Uncommon,Warm Subtropical,warm,70~85,,55~75,13.0,10.0,10.0,13,1,Container Orchard,2.5,0.5,budded/grafted young tree,208.57142857142858,104.28571428571429,12.857142857142858,0.0,,0.0,13.042857142857143,"acidic,citrusy,floral,bright",,,Cultivar and climate matter; controlled tropical conditions may support overlapping bloom/fruit stages.,"UF_CITRUS_PROP,USDA_FDC,USDA_MyPlate",https://ask.ifas.ufl.edu/publication/HS1309 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://edis.ifas.ufl.edu/publication/hs1309
142.0,Oranges,Primary,Fruit,Citrus,,4.94,oz,140.0,,Fresh,66.0,,,,,,,,,,,,,,,budded/grafted cultivar on rootstock,perennial evergreen tree,Yes,pick mature fruit; tree remains,,prune/manage,Uncommon,Warm Subtropical,warm,65~85,,55~75,15.0,10.0,10.0,15,1,Container Orchard,2.5,0.5,grafted/budded young tree,234.64285714285714,130.35714285714286,34.285714285714285,1.0,0.6,8.571428571428571,52.142857142857146,"sweet,citrusy,juicy,bright",Warm subtropical citrus; keep frost-free and manage canopy height.,Natural citrus can reach 15–50 ft; the train row assumes grafted/dwarfing rootstock plus regular pruning to stay within the car.,Uses the same grafted-citrus planning logic as the existing lime/lemon rows; cultivar can shift ripening and harvest season.,"USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/citrus/common-name/orange/ | https://edis.ifas.ufl.edu/publication/HS132 | https://fdc.nal.usda.gov/,https://edis.ifas.ufl.edu/publication/HS132
49.0,Pears,Primary,Fruit,Tree Fruit,,6.28,oz,178.0,,Fresh,101.0,,,,,,,,,,,,,,,grafted/budded cultivar on rootstock,perennial woody tree,Yes,pick fruit seasonally; tree remains,,fits 20ft,Uncommon,Temperate Farm & Orchard,temperate,60~75,,40~65,15.0,10.0,10.0,15,1,Container Orchard,2.5,0.5,grafted young tree,365.0,156.42857142857142,17.142857142857142,0.0,0.817,0.14285714285714285,52.142857142857146,"sweet,floral,juicy,mild",Program winter chill/dormancy appropriate to cultivar/rootstock.,,Pears are normally picked mature and ripened off-tree; harvesting fruit does not reset the tree.,"NCSU_PEAR,NCSU_DWARF_PEAR,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/pyrus-communis/ | https://plants.ces.ncsu.edu/plants/pyrus-communis-moonglow/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers,https://extension.umn.edu/gardening-minnesota/growing-pears
14.0,Apples,Primary,Fruit,Tree Fruit,,6.42,oz,182.0,,Fresh,95.0,,,,,,,,,,,,,,,grafted/budded cultivar on rootstock,perennial woody tree,Yes,pick fruit seasonally; tree remains,,fits 20ft,Uncommon,Temperate Farm & Orchard,temperate,60~75,,40~65,13.0,8.0,8.0,13,1,Container Orchard,2.5,0.5,grafted dwarf/semi-dwarf young tree,260.7142857142857,104.28571428571429,14.285714285714286,0.42857142857142855,1.012,104.28571428571429,39.128571428571426,"sweet,tart,crisp,fruity",Program a winter chill/dormancy phase appropriate to rootstock/cultivar.,,"Do not restart the tree after harvest. It overwinters/dormancy-cycles, blooms again, then grows a new annual fruit crop.","NCSU_APPLE,NCSU_DWARF_APPLE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/malus-domestica/common-name/apple/ | https://plants.ces.ncsu.edu/plants/malus-domestica-fuji/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers,https://extension.umn.edu/fruit/growing-apples
35.0,Coffee,Primary,Beverage,Coffee,,1,cup,240.0,240.0,Processed,2.0,,,,,,,,,,,,,,,seed; selected cultivars may be clonally propagated,perennial woody crop,Yes,pick ripe coffee cherries; process seeds/beans,,fits 20ft,Rare,Tropical Wet,warm,59~75,,70~90,17.5,8.0,8.0,17.5,1,Container Shrub,2.0,0.25,seedling / selected clonal plant,260.7142857142857,156.42857142857142,26.085714285714285,1.0,,8.7,52.142857142857146,"roasted,bitter,aromatic,fruity",Use the cooler end of Tropical Wet; coffee should not share the hottest banana car.,,"Some tropical systems have more than one flowering flush, but a main annual crop is the safer planning assumption.","UF_COFFEE,USDA_FDC,USDA_MyPlate",https://edis.ifas.ufl.edu/publication/FP135 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499,https://edis.ifas.ufl.edu/publication/HS306
44.0,Grapes,Primary,Fruit,Vine Fruit,,1,cup,150.0,240.0,Fresh,104.0,,,,,,,,,,,,,,,cuttings or grafted vines; seed for breeding,perennial woody vine,Yes,pick clusters seasonally; prune vine for next crop,,fits 20ft,Uncommon,Mediterranean,temperate,60~80,,35~60,13.0,8.0,8.0,13,1,Container Orchard,2.5,0.5,rooted cutting/grafted vine,156.42857142857142,52.142857142857146,12.857142857142858,0.0,0.286,2.0,52.142857142857146,"sweet,tart,floral,fruity",Many cultivars benefit from a dormant/chill phase; program by cultivar.,,Fruit grows on current-season shoots arising from retained previous-season wood.,"NCSU_GRAPE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/vitis-vinifera/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/hs402,https://extension.umn.edu/gardening-minnesota/growing-grapes-home-garden
141.0,Blueberries,Primary,Fruit,Berry,,1,cup,148.0,240.0,Fresh,84.0,,,,,,,,,,,,,,,rooted nursery shrub / cutting,long-lived perennial shrub,Yes,pick ripe berries repeatedly; shrub remains,,fits 20ft,Uncommon,Temperate Farm & Orchard,temperate,60~75,,40~65,7.0,5.0,5.0,7,1,Container Shrub,2.0,0.25,2–3 yr nursery shrub,260.7142857142857,104.28571428571429,8.571428571428571,0.42857142857142855,0.138,3.0,52.142857142857146,"sweet,tart,juicy,berry","Requires a strongly acidic root zone, about pH 4.0–5.5, plus a programmed cool/dormant season.",Compact half-high varieties are the train baseline; UMN lists mature sizes roughly 2–5 ft tall and 3–5 ft wide depending cultivar.,Large harvests begin after roughly 2–3 years; yields are stronger after about 5 years. Mature shrubs are retained.,"USDA_FDC,USDA_MyPlate",https://extension.umn.edu/garden-and-home/yard-and-garden/gardening-minnesota/growing-blueberries-home-garden | https://fdc.nal.usda.gov/,https://extension.umn.edu/garden-and-home/yard-and-garden/gardening-minnesota/growing-blueberries-home-garden
26.0,Cinnamon,Primary,Vegetable,Spice,,1,tsp,2.6,5.0,Dried,6.0,,,,,,,,,,,,,,,seed or stem cutting,perennial woody tree,Yes,cut managed shoots and strip inner bark; regrowth required,,fits 20ft,Common,Tropical Wet,warm,75~85,,70~90,10.0,4.0,4.0,10,1,Container Shrub,2.0,0.25,seed or cutting,104.28571428571429,104.28571428571429,,0.0,0.031,0.0,78.27142857142857,"warm,sweet,woody,spicy",,Commercial cinnamon is coppiced into a dense ~2–2.5 m bush; train envelope is 10 ft including root allowance. Wild-tree height is not the production form.,"Commercial cadence is a managed coppice cycle, not fruit replenishment.","NCSU_CINNAMON,USDA_FDC,USDA_MyPlate,FAO_CINNAMON_COPPICE",https://plants.ces.ncsu.edu/plants/cinnamomum-verum/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499 | https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=702,https://plants.ces.ncsu.edu/plants/cinnamomum-verum/
139.0,Kale,Primary,Vegetable,Cruciferous,,1,cup,67.0,240.0,Fresh,23.0,,,,,,,,,,,,,,,seed or transplant,biennial grown as a leaf crop,Yes,pick lower leaves repeatedly; retain growing center,,fits 20ft,Common,Cool Temperate,cool,50~65,,50~75,6.0,4.0,4.0,1.75,10,Hydro Rack,0.5,0.0,seed or transplant,7.5,4.285714285714286,,1.0,1.969,17.142857142857142,4.285714285714286,"green,earthy,slightly bitter,sweet",Cool conditions support leaf quality; frost tolerance is high.,Individual-leaf harvest lets the same plant keep producing; whole-plant harvest would end that producer.,"UMN lists kale at 40–65 days; 52.5 days is the numeric midpoint, with baby leaves available earlier.","USDA_FDC,USDA_MyPlate",https://extension.umn.edu/vegetables/growing-collards-and-kale | https://plants.ces.ncsu.edu/plants/brassica-oleracea-kale-group/ | https://fdc.nal.usda.gov/,https://extension.umn.edu/garden-and-home/yard-and-garden/gardening-minnesota/planting-vegetables-midsummer-fall-harvest
40.0,Bell Pepper,Primary,Vegetable,Fruiting Vegetable,,1,cup,150.0,240.0,Fresh,46.0,,,,,,,,,,,,,,,seed,tender perennial; generally annual crop,Yes,pick mature fruits repeatedly,,fits 20ft,Common,Warm Subtropical,warm,70~80,,55~75,8.0,3.0,3.0,3.5,5,Trellis,1.5,0.35,seed or transplant,12.857142857142858,8.571428571428571,5.0,0.42857142857142855,2.167,8.0,8.571428571428571,"sweet,green,fruity,sometimes hot",,,Green fruit can be harvested earlier than fully colored ripe fruit.,"UC_CONTAINER,KY_PLANTING,USDA_FDC,USDA_MyPlate",https://ucanr.edu/ | https://www2.ca.uky.edu/agcomm/pubs/id/id128/id128.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
50.0,Broccoli,Primary,Vegetable,Cruciferous,,1,cup,90.0,240.0,Fresh,31.0,,,,,,,,,,,,,,,seed or transplant,biennial→annual crop,Yes,cut main head then side shoots,,fits 20ft,Common,Cool Temperate,cool,55~65,,50~75,7.0,3.0,3.0,2.5,7,Hydro Bed,1.0,0.0,seed or transplant,7.857142857142857,7.857142857142857,,0.7142857142857143,0.667,2.0,7.857142857142857,"green,slightly bitter,sweet,sulfurous",,,"Count side shoots as supplemental production, not a full replacement main head.","NCSU_BROCCOLI,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/brassica-oleracea-cauliflower-broccoli-group/common-name/italica-group/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
173.0,Cherry Tomatoes,Primary,Vegetable,Fruiting Vegetable,Tomato,1,cup,149.0,240.0,Fresh,27.0,,,,,,,,,,,,,,,seed or transplant,tender perennial grown as annual crop,Yes,pick ripe fruit repeatedly,,fits 20ft,Common,Warm Subtropical,warm,67~77,,55~75,8.0,3.0,3.0,4,4,Trellis,1.5,0.35,seed / transplant,11.428571428571429,7.857142857142857,4.285714285714286,0.2857142857142857,4.0,8.571428571428571,12.857142857142858,"sweet,acidic,juicy,umami",,Train baseline uses a compact/determinate cherry tomato with trellis/pruning; cultivar strongly changes plant size and fruit count.,Uses the existing protected-crop tomato yield planning baseline; stagger plants for continuous picking.,"UC_CONTAINER,UMN_CROP,USDA_FDC",https://ucanr.edu/ | https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers | https://fdc.nal.usda.gov/,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
25.0,Fennel,Primary,Vegetable,Spice,,1,tsp,2.0,5.0,Dried,7.0,,,,,,,,,,,,,,,seed,short perennial/biennial,Yes,let flower umbels dry and collect seed,,fits 20ft,Common,Mediterranean,temperate,60~75,,35~60,8.0,3.0,3.0,2.5,7,Hydro Bed,1.0,0.0,seed,14.285714285714286,14.285714285714286,4.285714285714286,0.0,,2.0,52.142857142857146,"anise,licorice,sweet,warm",,,Treat as a seed crop; bulb fennel timing is different.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/hs402,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
46.0,Rosemary,Primary,Vegetable,Herb,,1,tbsp,2.0,15.0,Fresh,3.0,,,,,,,,,,,,,,,stem cutting or seed,perennial,Yes,clip tender shoots repeatedly,,fits 20ft,Common,Mediterranean,temperate,60~75,,35~60,5.0,3.0,3.0,2,9,Hydro Rack,0.5,0.0,cutting or seed,26.085714285714285,8.571428571428571,,4.285714285714286,0.256,52.142857142857146,4.285714285714286,"piney,resinous,savory,camphor",,,Avoid removing too much old woody growth at once.,"UC_HERBS,UC_ROOTS,USDA_FDC,USDA_MyPlate",https://ucanr.edu/site/uc-master-gardeners-san-luis-obispo-county/herbs-kitchen-garden | https://celosangeles.ucanr.edu/files/121762.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/hs402,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
6.0,Basil,Primary,Vegetable,Herb,,0.25,cup,5.0,60.0,Fresh,1.0,,,,,,,,,,,,,,,seed or cutting,annual/tender perennial,Yes,pinch/cut stems above nodes for regrowth,,fits 20ft,Common,Warm Subtropical,warm,70~85,,55~75,3.0,2.0,2.0,1.75,10,Hydro Rack,0.5,0.0,seed or cutting,6.428571428571429,4.285714285714286,,2.0,0.138,13.042857142857143,4.285714285714286,"sweet,peppery,clove-like,fresh",,,Cut above nodes; frequent harvest delays flowering and extends productive life.,"UC_HERBS,UC_ROOTS,USDA_FDC,USDA_MyPlate",https://ucanr.edu/site/uc-master-gardeners-san-luis-obispo-county/herbs-kitchen-garden | https://celosangeles.ucanr.edu/files/121762.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
143.0,Bees,Primary,Input,Pollinator,Honey Bee,,,,,Raw,,,,,,,,,,,,,,,,colony/nucleus + queen,perennial eusocial colony,Yes,retain colony; split excess colonies and maintain pollinators,flowering crops + water,dedicated screened pollinator hive,Uncommon,Temperate Farm & Orchard,temperate,55~90,,40~80,5.0,2.0,2.0,,,Hive,,0.0,nucleus colony with laying queen,6.0,0.0,,0.14285714285714285,,52.142857142857146,6.0,,Colony regulates its brood nest; ambient range is for a controlled pollinator room.,Honey-bee colony is modeled as a reusable pollination producer; workers are not harvested.,"Workers take about 21 days from egg to adult and roughly another 21 days to become foragers, so a new worker cohort turns over in about 42 days.","PSU_BEE,MU_BEE",https://extension.psu.edu/honey-bee-management-throughout-the-seasons | https://extension.missouri.edu/publications/m403,https://extension.psu.edu/honey-bee-management-throughout-the-seasons
20.0,Cabbage,Primary,Vegetable,Cruciferous,,1,cup,90.0,240.0,Fresh,22.0,,,,,,,,,,,,,,,seed or transplant,biennial→annual crop,No,cut mature head; limited side growth not treated as full renewal,,fits 20ft,Common,Cool Temperate,cool,55~65,,50~75,3.5,2.0,2.0,2.5,7,Hydro Bed,1.0,0.0,seed or transplant,8.571428571428571,8.571428571428571,,0.0,1.0,0.14285714285714285,8.571428571428571,"crisp,sweet,peppery,sulfurous",,,Do not count limited side shoots as a full replacement head.,"NCSU_CABBAGE,UC_ROOT_GROUPS,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/brassica-oleracea-cabbage-group/ | https://ucanr.edu/site/uc-master-gardeners-placer-county/article/vegetable-garden-irrigation-0 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
18.0,Chili Pepper,Primary,Vegetable,Spice,,1.5,tbsp,10.0,22.5,Fresh,4.0,,,,,,,,,,,,,,,seed,tender perennial; usually annual crop,Yes,pick fruits repeatedly,,fits 20ft,Common,Warm Subtropical,warm,70~85,,55~75,7.0,2.0,2.0,3.5,5,Trellis,1.5,0.35,seed or transplant,12.857142857142858,10.0,5.0,0.42857142857142855,1.333,52.142857142857146,10.0,"hot,fruity,green,pungent",,,Hot-pepper maturity varies widely by cultivar and whether green or fully colored fruit is desired.,"UC_CONTAINER,KY_PLANTING,USDA_FDC,USDA_MyPlate",https://ucanr.edu/ | https://www2.ca.uky.edu/agcomm/pubs/id/id128/id128.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
19.0,Corn,Primary,Grain,Cereal,,0.5,cup,82.0,120.0,Uncooked,79.0,Dry grain,260.0,Yes,Yes,,,,,,,,,,,seed,annual,No,harvest ears; stalk does not produce indefinitely,,fits 20ft,Common,Warm Subtropical,warm,70~85,,55~75,11.0,2.0,2.0,10,1,Hydro Bed,1.0,0.0,seed,10.0,10.0,2.5714285714285716,0.42857142857142855,0.23976124885215794,1.0,10.0,"corny,starchy,nutty",,"Dry grain basis for cereal/tortilla use: 2025 U.S. corn grain yield 186.5 bu/acre × 56 lb/bu ÷ 43,560 ft² = 0.23976 lb/ft². This is an area-density yield, not yield from one corn plant.","Field-grain timing basis; staggered plantings can smooth supply, but harvested weight is always allocated growing area × lb/ft².","UC_ROOT_GROUPS,KY_PLANTING,USDA_FDC,USDA_MyPlate,USDA_NASS_2025,USU_GRAIN_STORAGE",https://ucanr.edu/site/uc-master-gardeners-placer-county/article/vegetable-garden-irrigation-0 | https://www2.ca.uky.edu/agcomm/pubs/id/id128/id128.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden | https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan26.pdf | https://extension.usu.edu/preserve-the-harvest/files/Food-Storage-Booklet.pdf,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
11.0,Ginger,Primary,Vegetable,Spice,,1,tsp,5.0,5.0,Fresh,4.0,,,,,,,,,,,,,,,rhizome pieces with viable buds,perennial→annual crop,Yes,lift rhizomes; young ginger may be partial-harvested,,fits 20ft,Common,Tropical Wet,warm,70~86,,70~90,5.0,2.0,2.0,2.5,7,Deep Hydro Bed,1.5,0.0,rhizome piece with buds,34.785714285714285,17.4,,0.0,2.667,17.4,34.785714285714285,"hot,citrusy,aromatic,peppery",,,Young ginger can be harvested before full rhizome maturity.,"UF_GINGER,USDA_FDC,USDA_MyPlate",https://ask.ifas.ufl.edu/publication/EP638 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499,https://ask.ifas.ufl.edu/publication/EP638
5.0,Mung Beans,Primary,Protein,Legume,Bean,0.5,cup,100.0,120.0,Uncooked,105.0,Dry beans,104.0,Yes,Maybe,,,,,,,,,,,seed,annual,No,dry pods harvested for seed,,fits 20ft,Common,Warm Subtropical,warm,75~86,,55~75,4.5,2.0,2.0,2.5,7,Hydro Bed,1.0,0.0,seed,8.571428571428571,8.571428571428571,2.857142857142857,0.14285714285714285,0.051,1.0,8.571428571428571,"mild,earthy,beany",,,Dry-seed crop timing; sprout production is tracked separately.,"MUNGBEAN_TRIAL,USDA_FDC,USDA_MyPlate",https://pmc.ncbi.nlm.nih.gov/articles/PMC9039728/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
51.0,Peas,Primary,Vegetable,Legume,Pulse,0.5,cup,80.0,120.0,Fresh,67.0,,,,,,,,,,,,,,,seed,annual cool-season crop,Yes,pick pods repeatedly or mature seed,,fits 20ft,Common,Cool Temperate,cool,50~65,,50~75,10.0,2.0,2.0,4.5,4,Trellis,1.5,0.35,seed,7.142857142857143,7.142857142857143,2.142857142857143,0.14285714285714285,0.15,1.0,7.142857142857143,"sweet,green,fresh,starchy",,,Cool-season annual; high temperatures shorten the productive window.,"UC_CONTAINER,KY_PLANTING,USDA_FDC,USDA_MyPlate",https://ucanr.edu/ | https://www2.ca.uky.edu/agcomm/pubs/id/id128/id128.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
3.0,Potatoes,Primary,Vegetable,Root Vegetable,,5.29,oz,150.0,,Uncooked,116.0,Cured cool/dark tubers,16.0,No,Maybe,,,,,,,,,,,seed tuber or tuber piece with eyes,annual crop,No,dig entire tuber crop,,fits 20ft,Common,Temperate Farm & Orchard,temperate,60~70,,40~65,5.0,2.0,2.0,3,6,Deep Hydro Bed,1.25,0.0,seed tuber / eye piece,7.142857142857143,7.142857142857143,,0.0,0.574,0.14285714285714285,7.142857142857143,"earthy,starchy,mild",,,New potatoes can be dug earlier; full-size maturity depends strongly on variety.,"UC_CONTAINER,KY_PLANTING,USDA_FDC,USDA_MyPlate",https://ucanr.edu/ | https://www2.ca.uky.edu/agcomm/pubs/id/id128/id128.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
4.0,Soybeans,Primary,Protein,Legume,Bean,0.5,cup,86.0,120.0,Uncooked,149.0,Dry beans,104.0,Yes,Yes,,,,,,,,,,,seed,annual,No,pods mature; plants/stands harvested for seed,,fits 20ft,Common,Warm Subtropical,warm,70~85,,55~75,4.0,2.0,2.0,3,6,Hydro Bed,1.0,0.0,seed,11.428571428571429,11.428571428571429,4.285714285714286,0.0,0.07300275482093664,0.14285714285714285,11.428571428571429,"beany,nutty,savory",,"2025 U.S. soybean yield 53.0 bu/acre × 60 lb/bu ÷ 43,560 ft² = 0.07300 lb/ft². Area-density field yield; never a one-plant production value.",,"NCSU_SOY,USDA_FDC,USDA_MyPlate,USDA_NASS_2025",https://plants.ces.ncsu.edu/plants/glycine-max/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden | https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan26.pdf,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
140.0,Strawberries,Primary,Fruit,Berry,,1,cup,152.0,240.0,Fresh,49.0,,,,,,,,,,,,,,,crowns/plugs; runners for replacement plants,perennial,Yes,pick ripe berries every few days; crown remains,,fits 20ft,Uncommon,Temperate Farm & Orchard,temperate,60~75,,50~75,2.0,2.0,2.0,1.75,10,Hydro Rack,0.5,0.0,day-neutral crown/plug,12.857142857142858,8.571428571428571,4.285714285714286,0.2857142857142857,0.667,17.142857142857142,4.285714285714286,"sweet,tart,juicy,berry",Day-neutral train baseline; protected culture extends the harvest window.,Day-neutral strawberries are used because they can flower and fruit through a long season instead of one short June crop.,UMN recommends removing flowers for 4–6 weeks after planting and harvesting day-neutral berries every 1–3 days.,"USDA_FDC,USDA_MyPlate",https://extension.umn.edu/strawberry-farming/day-neutral-strawberries | https://plants.ces.ncsu.edu/plants/fragaria-x-ananassa/ | https://fdc.nal.usda.gov/,https://extension.umn.edu/strawberry-farming/day-neutral-strawberries
8.0,Cilantro,Primary,Vegetable,Herb,,0.25,cup,5.0,60.0,Fresh,1.0,,,,,,,,,,,,,,,seed,annual,Yes,cut leaves; allow selected plants to set coriander seed,,fits 20ft,Common,Cool Temperate,cool,60~70,,50~75,4.5,1.5,1.5,1.75,10,Hydro Rack,0.5,0.0,seed,5.714285714285714,4.285714285714286,,1.4285714285714286,0.28,4.0,4.285714285714286,"citrusy,grassy,pungent,fresh",,,"For coriander seed, allow a separate cohort to flower and dry.","UC_HERBS,UC_ROOTS,USDA_FDC,USDA_MyPlate",https://ucanr.edu/site/uc-master-gardeners-san-luis-obispo-county/herbs-kitchen-garden | https://celosangeles.ucanr.edu/files/121762.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
24.0,Coriander,Primary,Vegetable,Spice,,1,tsp,2.0,5.0,Dried,6.0,,,,,,,,,,,,,,,seed,annual,No,allow cilantro to flower and dry; collect seed,Cilantro,fits 20ft,Common,Cool Temperate,cool,60~75,,50~75,4.5,1.5,1.5,2.5,7,Hydro Bed,1.0,0.0,seed,12.857142857142858,12.857142857142858,4.285714285714286,0.0,0.04,0.14285714285714285,12.857142857142858,"citrusy,warm,nutty,floral",Finish seed drier than leaf-cilantro production.,,"Same species as cilantro, but timing is to mature dry seed instead of leaves.","UC_HERBS,UC_ROOTS,USDA_FDC,USDA_MyPlate",https://ucanr.edu/site/uc-master-gardeners-san-luis-obispo-county/herbs-kitchen-garden | https://celosangeles.ucanr.edu/files/121762.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
